"979","979","1","1","979","979. ¿Cuál de los enunciados se ajusta a la siguiente definición: estadoagudo y generalizado caracterizado por una reducción de la perfusión tisular por debajo de los niveles mínimos necesarios, que determina una respuesta compensadora de todo el organism","Shock hipovolémico.","Shock cardiogénico.","Shock.","Shock distributivo.","3"
"980","980","1","1","980","980. ¿Qué tipo de shock se produce por un bombeo cardíaco inefectivoque provoca la reducción del gasto cardíaco, con el consecuente deteriorode la perfusión?","Shock distributivo.","Shock cardiogénico.","Shock hipovolémico.","Shock séptico.","2"
"981","981","1","1","981","981. ¿Cuál de los siguientes tipos no se corresponde con un shock distributivo?","Shock neurogénico.","Shock séptico.","Shock hipovolémico.","Shock anafiláctico.","3"
"982","982","1","1","982","982. Independientemente de la etiología que lleve al/a la enfermo/a al estado de shock, este se desarrolla con una serie de etapas fisiopatológicassiempre similares, que tienen su correspondencia en la clínica que presenta el/la paciente. Durante la etapa","Hipotensión leve.","Hipertensión leve.","Hipotensión severa.","Hipertensión severa.","3"
"983","983","1","1","983","983. ¿Cuál de los siguientes signos y síntomas no se corresponde con un/apaciente en estado de shock?","Taquicardia.","Poliuria.","Hipotensión.","Piel y mucosa fría y pálida.","2"
"984","984","1","1","984","984. Durante los cuidados a un/a paciente que ha sufrido una intoxicación, ¿cuál de los siguientes pasos realizaría en primer lugar?","Disminución de la absorción del tóxico.","Aumento de la eliminación del tóxico.","Tratamiento farmacológico.","Diuresis forzada.","1"
"985","985","1","1","985","985. ¿Cuál de las siguientes actuaciones ante una intoxicación no se corresponde con alguno de los mecanismos existentes para disminuir la absorción digestiva de un tóxico?","Administración de catárticos.","Administración de adsorbentes.","Vaciado gástrico.","Diuresis forzada neutra.","4"
"986","986","1","1","986","986. Ante la ingestión oral de un tóxico, ¿en cuál de las siguientes situaciones no estaría contraindicado la utilización de eméticos?","Si el tóxico ingerido es un cáustico.","Cuando el/la enfermo/a esté convulsionando o en coma.","En niños/as menores de 18 meses.","Cuando la paciente esté embarazada.","3"
"987","987","1","1","987","987. En relación con el carbón activado utilizado en intoxicaciones, señale el enunciado correcto:","Es un emético.","Es un adsorbente.","Es un catártico.","Es un diurético.","2"
"988","988","1","1","988","988. Mientras se preparaba para fumigar un terreno, a un/a agricultor/a sele ha roto uno de los sacos de insecticida (organofosforados) esparciéndoseencima de él/ella. Imagine que acude de inmediato a su centro sanitario.¿Cuál es la primera acción?","El tratamiento específico consiste en la administración de atropina.","Despojarlo de las ropas contaminadas para, seguidamente, lavar enérgicamente toda la piel con agua, jabón y etanol.","Administrarle inmediatamente adsorbentes.","Nada. Mantenernos alerta y a la expectativa.","2"
"989","989","1","1","989","989. ¿En qué parte de la piel se encuentra el denominado estrato basal oestrato germinativo?","Epidermis.","Dermis.","Hipodermis.","En el tejido subcutáneo.","1"
"990","990","1","1","990","990. Cómo se denominan las glándulas sudoríparas que están restringidasa las axilas, la región anogenital, la aureola mamaria, el conducto auditivoexterno y los párpados:","Glándulas ecrinas.","Glándulas sebáceas.","Glándulas apocrinas.","Glándulas endrinas.","3"
"991","991","1","1","991","991. ¿En qué parte del pelo se encuentran los gránulos finos de pigmentoque le dan el color?","Cutícula.","Corteza.","Médula.","Raíz.","2"
"992","992","1","1","992","992. ¿Cuál de los siguientes enunciados no se corresponde con una lesiónprimaria de la piel?","Pápula.","Pústula.","Costras.","Ampolla.","3"
"993","993","1","1","993","993. ¿Cuál de los siguientes enunciados no se corresponde con una lesiónsecundaria de la piel?","Erosión.","Quistes.","Úlcera.","Escama.","2"
"994","994","1","1","994","994. ¿Qué enunciado corresponde con la siguiente definición: lesiones sobreelevadas y de contenido sólido, inferiores a 1 cm de diámetro. Puedeser epidérmica (verruga), dérmica (granuloma anular) o más frecuentemente dermoepidérmica (liquen plano)?","Pústula.","Tumor.","Escara.","Pápula.","4"
"995","995","1","1","995","995. ¿Cuál de los siguientes enunciados no es correcto en relación con lapsoriasis?","Hay una predisposición familiar a padecerla.","La enfermedad es crónica, con brotes de agudización.","Sólo es contagiosa en los brotes agudos.","Las lesiones o manchas suelen distribuirse simétricamente, con preferencia por los codos, rodillas, región sacra y cuero cabelludo.","3"
"996","996","1","1","996","996. ¿Cuál de los siguientes tumores cutáneos no es benigno?","Nevos melanocíticos congénitos.","Angiomas cavernosos.","Epitelioma espinocelular.","Nevo azul.","3"
"997","997","1","1","997","997. ¿Qué tipo de herida se ajusta a la siguiente definición: Están producidas por el choque violento sobre la piel de objetos romos con la piel equimótica, dado que la sangre de los tejidos dañados se libera entre los propios tejidos y pueden dar lugar a","Heridas incisas.","Heridas contusas.","Heridas abrasivas.","Heridas punzantes.","2"
"998","998","1","1","998","998. ¿Qué tipo de herida es la producida por un arma de fuego?","Herida incisa.","Herida mixta o compleja.","Herida abrasiva.","Herida punzante.","2"
"999","999","1","1","999","999. Cómo se denomina el tipo de cicatrización que tiene lugar cuandolos bordes no están lo suficientemente próximos, como ocurre en las heridas infectadas o cuando el traumatismo o la pérdida de tejido han sidoimportantes. La cicatrización tiene lugar gr","Cicatrización por primera intención.","Cicatrización por segunda intención.","Cicatrización por tercera intención.","Cicatrización por cuarta intención.","2"
"1000","1000","1","1","1000","1000. La aparición de úlceras por presión tiene como base física la relación que se presenta entre la presión ejercida y la intensidad de la misma con el tiempo de aplicación, es por esto que se producen prioritariamente en enfermos/as inmovilizados/as. P","Déficit circulatorio.","Incontinencia urinaria.","Trastornos mentales.","Diabetes.","3"
"1001","1001","1","2","1","SEÑALE LA OPCIÓN FALSA REFERIDA A LA TEORÍA DE DOROTHEA E. OREM: ","Es autora de la denominada teoría sobre el déficit de autocuidado. ","Considera su teoría como una teoría general que se constituye por tres teorías relacionadas: teoría del autocuidado, teoría del déficit de autocuidado y teoría de los sistemas de enfermería. ","Afirma que los requisitos universales del autocuidado son 14. ","El déficit de autocuidado orienta la selección de métodos de ayuda y de comprensión del papel que tiene el paciente en la labor de autocuidado. ","3"
"1002","1002","1","2","2","SEGÚN EL TEXTO DE ANN MARRINER-TOMEY “MODELOS Y TEORÍAS DE ENFERMERÍA”, SEÑALE LA OPCIÓN FALSA REFERIDA A LA OBRA TEÓRICA DE VIRGINIA HENDERSON: ","Estructura la valoración de la persona a través de 11 patrones funcionales que constituyen los componentes de la asistencia de enfermería. ","Concibe al paciente y la familia como una unidad. ","Aunque no ofreció una definición propia del concepto salud, en sus escritos la comparó con el concepto de independencia. ","Pensaba en el paciente como un individuo que necesita asistencia para recuperar su salud o independencia o una muerte tranquila. ","1"
"1003","1003","1","2","3","¿CUÁL ES LA FINALIDAD DE LA VALORACIÓN FOCALIZADA? ","Constatar la existencia y el estado del problema. ","Identificar los factores que contribuyen al problema. ","Averiguar lo que siente la persona sobre el control y tratamiento de su problema. ","Es la suma de la a , b y c. ","4"
"1004","1004","1","2","4","EL DIAGNÓSTICO ENFERMERO ES: ","El juicio clínico que realiza la enfermera sobre las respuestas humanas de individuos. ","La opinión razonada de la enfermera sobre un problema de salud. ","El juicio terapéutico que realiza la enfermera sobre un problema de salud. ","El razonamiento que realiza la enfermera para detectar cambios en el proceso de enfermedad. ","1"
"1005","1005","1","2","5","SEÑALE LA REGLA INCORRECTA PARA ENUNCIAR LOS OBJETIVOS DEL PLAN DE CUIDADOS ","El enunciado recoge comportamientos mensurables del paciente. ","El enunciado explicita el resultado alcanzado por la enfermera. ","El enunciado describe los comportamientos actuales y futuros del cliente. ","El enunciado deriva del diagnóstico enfermero. ","2"
"1006","1006","1","2","6","LOS OBJETIVOS DEL PLAN DE CUIDADOS NO AYUDAN A : ","Orientar las intervenciones enfermeras. ","Priorizar los problemas. ","Dar fuerza al paciente. ","Motivar a la enfermera y al paciente. 3 ","3"
"1007","1007","1","2","7","SEÑALE LA AFIRMACIÓN CIERTA. LA EVALUACIÓN DEL PLAN DE CUIDADOS SE DEBE DE HACER: ","Identificando las variables del proceso. ","Manteniendo, modificando o finalizando el plan. ","Determinando los resultados alcanzados por el paciente. ","a, b y c son ciertas. ","4"
"1008","1008","1","2","8","UNO DE LOS MOTIVOS QUE IMPULSÓ A V. HENDERSON , JUNTO CON OTRAS AUTORAS DE LA ESCUELA DE LAS NECESIDADES, A DESARROLLAR SU MODELO FUE: ","Conceptualizar la salud como la ausencia de enfermedad o lesión ","La modificación del modelo médico imperante en la época ","Clarificar la función propia de las enfermeras ","Orientar la investigación en la búsqueda de datos cuantitativos. ","3"
"1009","1009","1","2","9","ENTRE LOS CONCEPTOS NUCLEARES EN EL MODELO DE V. HENDERSON, EL ROL PROFESIONAL ES DEFINIDO COMO: ","Un servicio de ayuda a los individuos para que puedan alcanzar su máximo potencial de salud","Un servicio de ayuda a la persona en la satisfacción de sus necesidades básicas ","Un servicio de ayuda al individuo para que lleve a cabo y mantenga por si mismo acciones de autocuidado ","a y b son ciertas ","2"
"1010","1010","1","2","10","DE ACUERDO CON EL MODELO DE V. HENDERSON, CUANDO LA ENFERMERA “AYUDA A LA PERSONA A IDENTIFICAR EL PROBLEMA QUE TIENE, NO DECIDE QUE ÉSE ES EL PROBLEMA” (V. HENDERSON, CITADA POR LENG Y DUQUESE, 1989; PAG.11). ESTÁ ACTUANDO EN LA ETAPA DE: ","De valoración ","De diagnóstico ","De planificación ","De ejecución ","2"
"1011","1011","1","2","11","EN LA NECESIDAD DE VIVIR DE ACUERDO CON SUS PROPIOS VALORES Y CREENCIAS, INDIQUE CUÁL DE LOS SIGUIENTES DATOS NO SERÍA RELEVANTE ANALIZAR EN LA VALORACIÓN: ","Prácticas habituales que le ayudan a mantener los valores y creencias ","Influencias de los valores en sus cuidados de salud ","Percepción de su propia imagen corporal ","Conflictos entre los cuidados de salud actuales y las creencias y valores ","3"
"1012","1012","1","2","12","INDIQUE CUÁL DE LAS SIGUIENTES AFIRMACIONES ES VERDADERA CON RELACIÓN AL MODELO DE V. HENDERSON ","En la etapa de planificación, la selección de actividades dependerá del área de dependencia ","Cuando el área de dependencia es la falta de conocimientos, la persona no tiene capacidad para percibir, procesar o recordar la información ","La falta de fuerza física se puede equiparar con la falta de autonomía ","El objetivo de los cuidados consiste fundamentalmente en suplir a la persona para satisfacer sus necesidades básicas 4 ","1"
"1013","1013","1","2","13","INDIQUE CUÁL DE LAS SIGUIENTES ESTRATEGIAS ESPECÍFICAS PARA LA PREVENCIÓN DE LA NEUMONÍA ADQUIRIDA EN EL HOSPITAL NO HA SIDO PROPUESTA POR LOS CENTROS DE CONTROL Y PREVENCIÓN DE ENFERMEDADES ","Educación del personal y vigilancia de infecciones en todo el hospital ","Instalación de aire acondicionado en todas las habitaciones del hospital ","Implantar medidas de interrupción de la transmisión de microorganismos de persona a persona y mediante equipo ","Modificar los factores de riesgo de infección del hospedador ","2"
"1014","1014","1","2","14","EL DIAGNÓSTICO DE NEUMONÍA SE ELABORA A TRAVÉS DE UNA COMPLETA HISTORIA CLÍNICA, EXPLORACIÓN, ESTUDIOS RADIOLÓGICOS DE TÓRAX, ESTUDIOS DE ESPUTOS Y HEMOCULTIVOS SI SE SOSPECHA BACTERIEMIA . PARA OBTENER CORRECTAMENTE UNA MUESTRA DE ESPUTO SE DEBE REALIZAR","Hacer que el paciente se lave la boca con agua ","Hacer que el paciente respire profundamente varias veces ","Hacer que el paciente tosa profundamente y expectore el esputo en recipiente estéril ","Hacer que el paciente realice todas las acciones anteriores ","4"
"1015","1015","1","2","15","LA EMBOLIA PULMONAR ES UN TRASTORNO MUY COMÚN QUE A MENUDO SE ASOCIA CON SITUACIONES DE LOS PACIENTES COMO LAS QUE SE INDICAN A CONTINUACIÓN . SEÑALE CUÁL DE LAS SITUACIONES DESCRITAS NO SE SUELE ASOCIAR CON EMBOLIA PULMONAR ","Pacientes menores de 50 años en tratamiento anticoagulante ","Pacientes que se han sometido a cirugía (ortopédica, abdominal mayor, pélvica, ginecológica)","Pacientes en fibrilación auricular , insuficiencia cardiaca congestiva ","Pacientes con estados de hipercoagulabilidad e inmovilización prolongada ","1"
"1016","1016","1","2","16","CUANDO EL AIRE ES ABSORBIDO A LA CAVIDAD PLEURAL A TRAVÉS DE UN PULMÓN LACERADO O POR UN AGUJERO PEQUEÑO EN LA PARED TORÁCICA Y EL AIRE QUEDA ATRAPADO EN LA CAVIDAD TORÁCICA SIN QUE PUEDA EXPULSARSE EN LA ESPIRACIÓN , SE PRODUCE UN NEUMOTÓRAX DENOMINADO :","Neumotórax simple o espontáneo ","Neumotórax traumático ","Neumotórax a tensión ","Neumotórax abierto ","3"
"1017","1017","1","2","17","LA CARDIOVERSIÓN ES EL TRATAMIENTO QUE POR MEDIO DE DESCARGA ELÉCTRICA INHIBE ARRITMIAS SUPRAVENTRICULARES. HABRÁ QUE TENER EN CUENTA LO SIGUIENTE: ","La cardioversión se debe aplicar en el periodo de repolarización ventricular ","El monitor y el desfibrilador deben estar sincronizados ","El sincronizador hace que el monitor detecte el QRS si aparece una fibrilación ventricular ","El voltaje necesario para una cardioversión eficaz es el doble que para una desfibrilación ","2"
"1018","1018","1","2","18","LA ECOCARDIOGRAFÍA ES UN PROCEDIMIENTO NO INVASIVO QUE: ","Emplea trazadores radioactivos como ondas de choque y detecta el gasto cardiaco ","Emplea el barrido radioisotópico para verificar la mecánica del corazón ","Emplea ultrasonidos para diagnosticar miocardiopatías ","Emplea la radiofrecuencia captada por receptores para diagnosticar estenosis valvulares 5 ","3"
"1019","1019","1","2","19","LA VALORACIÓN DE ENFERMERÍA A LOS PACIENTES CON OCLUSIÓN CORONARIA, DEBE APORTAR INFORMACIÓN SOBRE EL ESTADO DE PACIENTE COMO: ","La presión arterial sistólica y diastólica de la que se puede determinar la presión de pulso ","Los pulsos periféricos y su relación con las resistencias periféricas ","La medida del gasto cardíaco por medio de la relación entre frecuencia cardiaca y frecuencia respiratoria ","La identificación del tercer ruido producido por el comienzo de la diástole ventricular ","1"
"1020","1020","1","2","20","LOS PACIENTES CON ESTENOSIS DE LA VÁLVULA AÓRTICA PRESENTAN MANIFESTACIONES CLÍNICAS ENTRE LAS QUE SE ENCUENTRA: ","Edemas generalizados. ","Aumento de las resistencias periféricas ","Ingurgitación yugular ","Sobrecarga de ventrículo izquierdo ","4"
"1021","1021","1","2","21","ENTRE LAS INTERVENCIONES DE ENFERMERÍA AL PACIENTE CON INSUFICIENCIA CIRCULATORIA ARTERIAL PERIFÉRICA DE LAS EXTREMIDADES INFERIORES, SE ENCUENTRA: ","Mejorar la circulación arterial manteniendo al paciente con elevación de las extremidades inferiores sobre una almohada o elevando la parte inferior de la cama ","Evitar el enfriamiento de las extremidades por medio de cubrir con ropa o tomando una bebida caliente o aplicando un baño de agua tibia. ","Evitar la administración de analgésicos ya que enmascaran el dolor por lo que deben desaconsejarse totalmente ","Evitar la bipedestación y la permanencia sentado de manera prolongada ","4"
"1022","1022","1","2","22","EL CONTROL HEMODINÁMICO QUE REALIZA LA ENFERMERA UTILIZANDO EL CATÉTER DE ARTERIA PULMONAR PUEDE DETERMINAR LOS SIGUIENTES PARÁMETROS: ","La presión parcial de CO2 en la sangre arterial ","La presión telesistólica del ventrículo izquierdo ","La presión venosa central ","La presión de flujo de la arteria pulmonar ","3"
"1023","1023","1","2","23","LA SIALOLITIASIS O PRESENCIA DE CÁLCULOS EN LAS GLÁNDULAS SALIVALES PRESENTA SINTOMATOLOGÍA: ","De forma persistente en los pacientes geriátricos ","Sólo si surge infección sobreañadida o el cálculo se enclava en el conducto glandular ","Cuando corresponde a cálculos de ácido úrico ","Sólo en periodo nocturno ","2"
"1024","1024","1","2","24","¿EN QUE POSICIÓN DEBE DE ESTAR EL PACIENTE DURANTE LA REALIZACIÓN DE UNA COLONOSCOPIA? ","En decúbito lateral derecho con las piernas elevadas hacia el tórax ","En decúbito lateral izquierdo con las piernas elevadas hacia el tórax ","En decúbito prono ","En decúbito supino y con las piernas flexionadas 6 ","2"
"1025","1025","1","2","25","LA DIFICULTAD PARA DEGLUTIR SE DENOMINA: ","Odinofagia ","Acalasia ","Disfagia ","Onicofagia ","3"
"1026","1026","1","2","26","LA DETERMINACIÓN EN SANGRE DE HEMOGLOBINA GLICOSILADA NOS REFLEJA EL PROMEDIO DE LOS NIVELES DE GLUCOSA: ","De 20 días previos a la determinación ","De dos días antes a la determinación. ","De 2 a 3 meses previos a la determinación. ","Desde el inicio del diagnóstico de la diabetes ","3"
"1027","1027","1","2","27","LAS MANIFESTACIONES CLÍNICAS DE LA DIABETES SON: ","Oliguria, polidipsia y polifagia ","Nicturia, polidipsia y polifagia. ","Poliuria, polidipsia y polifagia ","Poliuria, nicturia y polidipsia. ","3"
"1028","1028","1","2","28","EN LOS PACIENTES DIAGNOSTICADOS DE ESCLEROSIS MÚLTIPLE, LA ENFERMERA DEBE VALORAR LA POTENCIAL DISFUNCIÓN VESICAL, QUE PUEDE PRESENTARSE COMO: ","Incapacidad para retener la orina ","Incapacidad para evacuar la orina ","Retención y obstrucción a la salida de la orina ","Cualquiera de las manifestaciones citadas anteriormente ","4"
"1029","1029","1","2","29","EN LA EPILEPSIA COMO MANIFESTACIÓN DE UN TRASTORNO ENCEFÁLICO, LA ENFERMERA DEBE TENER EN CUENTA QUE: ","La epilepsia guarda relación directa con el nivel de inteligencia previo a las manifestaciones ","En la fase postictal el paciente debe de haber recuperado el nivel de conciencia totalmente ","El problema básico es una perturbación eléctrica de las neuronas. ","Los individuos mayores de 65 años tienen una baja incidencia de epilepsia debido al envejecimiento general orgánico ","3"
"1030","1030","1","2","30","EL PLAN DE CUIDADOS DE ENFERMERÍA EN EL PACIENTE DIAGNOSTICADO DE ENFERMEDAD DE ALZHEIMER, DEBE CONTEMPLAR LAS LIMITACIONES EN LA COMUNICACIÓN VERBAL EN FUNCIÓN DEL DÉFICIT, CONSIDERANDO QUE: ","El habla permanece intacta hasta las etapas avanzadas de la enfermedad ","Puede tener deficiencias en el habla/afasia según la ubicación de la lesión ","El habla es fluctuante, no puede concentrarse el tiempo suficiente para hablar ","La alteración de la articulación del lenguaje/disartria aparece desde las fases más tempranas de la enfermedad 7 ","1"
"1031","1031","1","2","31","ENTRE LOS OBJETIVOS A LOGRAR CON EL PACIENTE QUE HA SUFRIDO UN ACCIDENTE CEREBROVASCULAR CON HEMIPLEJIA, SE ENCUENTRA LA MEJORA DE LA MOVILIDAD Y LA PREVENCIÓN DE DEFORMIDADES ARTICULARES. LAS ACCIONES A REALIZAR SERÁN: ","Colocar un rollo manual para reposo de la mano, si el miembro superior está espástico ","Colocar una almohada en la axila, lugar en el que la rotación externa es limitada, para evitar la aducción del hombro afecto ","No acostar al paciente en posición decúbito abdominal para evitar el estreñimiento ","Realizar cambios posturales cada 6 horas durante la fase aguda de la enfermedad ","2"
"1032","1032","1","2","32","EL SIGNIFICADO DE LA ARTOPLASTIA ES: ","Que la articulación ha sido fijada. ","Que la articulación ha sido abierta y explorada ","Que se ha reducido y alineado la articulación ","Que se han reemplazado totalmente o parcialmente las superficies articulares ","4"
"1033","1033","1","2","33","SEGÚN LOS DATOS DE VALORACIÓN DE UN PACIENTE ENYESADO, LAS POSIBLES COMPLICACIONES SON: ","Síndrome del compartimiento ","Síndrome por desuso ","Úlceras por presión ","Todas son correctas ","4"
"1034","1034","1","2","34","SEGÚN LOS DATOS DE VALORACIÓN EN UN PACIENTE SOMETIDO A UNA TRACCIÓN EL DIAGNÓSTICO DE ENFERMERÍA PUDIERA SER: ","Déficit del conocimiento sobre el régimen del tratamiento ","Déficit de cuidados personales: alimentación e higiene o problemas para ir al baño con la tracción ","Deterioro de la movilidad física relacionado con el proceso de la tracción. ","Todas son correctas. ","4"
"1035","1035","1","2","35","UNO DE LOS SIGUIENTES ASPECTOS NO ES UN PRINCIPIO QUE DEBE APLICARSE A UN PACIENTE SOMETIDO A UNA TRACCIÓN: ","Hay que mantener los pesos a menos que la tracción se prescriba en forma intermitente. ","Hay que interrumpir la tracción esquelética cada 5 días para su valoración. ","La tracción debe ser continua para ser eficaz en la reducción e inmovilización de las fracturas ","Se debe eliminar cualquier factor que reduzca la tracción o modifique la línea de tracción resultante ","2"
"1036","1036","1","2","36","LOS FACTORES DE RIESGO PARA EL CÁNCER DE CÉRVIX SON: ","Virus del Papiloma Humano (HPV), conducta sexual de riesgo, inmunosupresión. ","Obesidad, tabaco, conducta sexual de riesgo. ","a y b son correctas ","Virus del Papiloma Humano (HPV), conducta sexual de riesgo, nuliparidad, hipertensión. ","1"
"1037","1037","1","2","37","LA DISMENORREA SE RELACIONA CON UNA MAYOR PRODUCCIÓN DE: ","Progesterona. ","Estrógenos. ","Prostaglandinas. ","Hormona folículo estimulante. 8 ","3"
"1038","1038","1","2","38","LA INFORMACIÓN AL ALTA DE UNA MUJER A QUIEN SE LE HA PRACTICADO UNA HISTERECTOMÍA RADICAL Y ANEXECTOMÍA BILATERAL, DEBERÁ CONTENER ASPECTOS RELACIONADOS CON: ","Cese de la menstruación e incapacidad para quedarse embarazada. ","No tendrá sintomatología menopáusica. ","La mujer puede presentar sintomatología menopáusica. ","a y c son correctas ","4"
"1039","1039","1","2","39","LA REGULACIÓN DE LA CANTIDAD DE SODIO EXCRETADA POR EL RIÑÓN DEPENDE DIRECTA O INDIRECTAMENTE DE: ","La Aldosterona ","La Angiotensina II ","La Renina ","Todas las anteriores ","4"
"1040","1040","1","2","40","INDIQUE CUÁL DE LAS EXPUESTAS ES LA COMPLICACIÓN MÁS FRECUENTE Y GRAVE DE LA DIÁLISIS PERITONEAL: ","La Hepatitis B ","El sangrado ","La peritonitis ","Las filtraciones ","3"
"1041","1041","1","2","41","¿CUÁLES SON EN LA ACTUALIDAD LAS CAUSAS PRINCIPALES DE INSUFICIENCIA RENAL EN EL ANCIANO? ","La diabetes mellitus y la hipertensión arterial ","Las infecciones urinarias y la patología prostática ","Las glomerulonefritis membranosa y rápidamente progresiva ","El cáncer renal y de próstata ","1"
"1042","1042","1","2","42","EN LOS CUIDADOS QUE PRESTAMOS A UN PACIENTE TRAQUEOTOMIZADO ¿CUÁL DE LAS PRECAUCIONES A TENER EN CUENTA ES FALSA? ","Humidificar continuamente el aire inspirado por el paciente. ","Valorar la necesidad del cambio de la cánula externa. ","Si se necesita ocluir totalmente la tráquea, la presión del balón no debe sobrepasar los 30 mm.Hg. ","Evitar que el traqueoma este húmedo ","3"
"1043","1043","1","2","43","LA POSICIÓN EN QUE SE COLOCA AL PACIENTE PARA REALIZAR UNA INTERVENCIÓN DEPENDE DE LA TÉCNICA POR EJECUTAR Y TAMBIÉN DE SU ESTADO FÍSICO. LA POSICIÓN EN QUE EL SUJETO ESTÁ ACOSTADO SOBRE LA ESPALDA, CON PIERNAS Y MUSLOS FLEXIONADOS EN ANGULO RECTO SE DENO","Decúbito supino ","Decúbito dorsal ","Posición de Trendelenburg ","Posición de litotomía 9 ","4"
"1044","1044","1","2","44","LAS INCISIONES QUIRÚRGICAS NO INFECTADAS, SIN INFLAMACIÓN NI PENETRACIÓN EN APARATOS RESPIRATORIO, DIGESTIVO Y GENITOURINARIO QUE CIERRAN POR PRIMERA INTENCIÓN SON: ","Heridas limpias ","Heridas limpias-contaminadas ","Heridas contaminadas ","Heridas sucias o infectadas ","1"
"1045","1045","1","2","45","¿CÓMO NO SE REALIZA LA ELIMINACIÓN DE APÓSITOS ADHESIVOS? ","Separando el adhesivo de la piel y tirando del mismo en dirección paralela a la superficie de la piel ","Separando el adhesivo de la piel en sentido del crecimiento del vello ","Desprendiendo todos los extremos del apósito adhesivo y tirando con suavidad en dirección a la herida ","Separando el adhesivo de la piel en ángulo recto con la superficie de la piel ","4"
"1046","1046","1","2","46","SEGÚN BRUNNER Y SUDDARTH, ENTRE LOS DIAGNÓSTICOS DE ENFERMERÍA DEL PACIENTE POSTQUIRÚRGICO SE ENCUENTRA: ","Alto riesgo de lesión relacionado con el estado postanestesia ","Perfusión tisular sistémica alterada secundaria a hipovolemia, estancamiento de la sangre periférica y vasoconstricción ","Aclaramiento ineficaz de las vías respiratorias por el efecto depresor de anestésicos y otros medicamentos ","Todas son correctas ","4"
"1047","1047","1","2","47","LA ROTURA DE LA HERIDA QUIRÚRGICA SE DENOMINA ","Dehiscencia ","Evisceración ","Celulitis ","Absceso ","1"
"1048","1048","1","2","48","LA GERONTOLOGÍA ESTUDIA: ","Los problemas de salud de la persona mayor. ","Los trastornos funcionales y/o psíquicos del paciente en edad avanzada. ","La biología y el comportamiento en ancianos. ","El proceso de envejecimiento en cualquiera de sus formas. ","4"
"1049","1049","1","2","49","AL TRASTORNO AFECTIVO O EMOCIONAL MÁS COMÚN EN LA VEJEZ QUE SUELE RESPONDER AL TRATAMIENTO, SE LE CONOCE COMO: ","Depresión. ","Delirio. ","Demencia. ","Enfermedad de Alzheimer. 10","1"
"1050","1050","1","2","50","INDICA EL CUIDADO MÁS EFECTIVO SOBRE LA MOVILIDAD FUNCIONAL EN PACIENTES FRÁGILES, RESIDENTES EN UN ASILO Y CON ENFERMEDAD DE ALZHEIMER: ","Caminar con ayuda de dispositivos y de asistencia. ","Realizar sesiones programadas de ejercicio de movilidad, siempre a la misma hora. ","Insistir en la utilidad del caminar como ejercicio. ","Caminar con asistencia mediante el uso de estrategias efectivas de comunicación. ","4"
"1051","1051","1","2","51","LA TEMPERATURA CORPORAL BASAL DEL ANCIANO ES APROXIMADAMENTE DE: ","0,5º C mayor que la del joven. ","0,5º C menor que la del joven. ","1º C mayor que la del joven. ","No presenta diferencias significativas con la del joven. ","2"
"1052","1052","1","2","52","SEÑALE LA OPCIÓN CORRECTA REFERIDA A LA DEMENCIA: ","La demencia se caracteriza por un deterioro errático y en declive de la función mental. ","La demencia por infartos múltiples a menudo se confunde con la enfermedad de Alzheimer. ","Los cambios característicos de la demencia se dividen en: cognitivos, funcionales y conductuales. ","Todas las opciones son correctas. ","4"
"1053","1053","1","2","53","A LAS EXPRESIONES CULTURALES, INDIVIDUALES, FAMILIARES Y GRUPALES DE AFLICCIÓN Y CONDUCTAS ASOCIADAS, SE LAS DENOMINA: ","Duelo. ","Luto. ","Aflicción. ","Esperanza. ","1"
"1054","1054","1","2","54","UN PACIENTE QUE SUFRE UNA ENFERMEDAD TERMINAL, EXPRESA LO SIGUIENTE: “SÓLO QUIERO VIVIR PARA EL NACIMIENTO DE MI NIETO, DESPUÉS ESTARÉ LISTO ...”. ¿EN QUÉ ETAPA, SEGÚN KUBLER-ROS, SE ENCUENTRA? ","Negación. ","Aceptación. ","Negociación. ","Depresión. ","3"
"1055","1055","1","2","55","LAS REACCIONES EMOCIONALES COMUNES ANTE LA MUERTE QUE PUEDEN APLICARSE A LA EXPERIENCIA DE CUALQUIER PÉRDIDA, SON: ","Negación, ira, negociación, depresión, aceptación. ","Negación, duelo anticipado, depresión, aflicción, aceptación. ","Negación, dolor, ira, negociación, aceptación de la pérdida. ","Negación, tristeza, duelo, negociación, aceptación ","1"
"1056","1056","1","2","56","SEÑALE LA RESPUESTA INCORRECTA ENTRE LAS SIGUIENTES RECOMENDACIONES PARA FOMENTAR LA NUTRICIÓN AL PACIENTE EN FASE TERMINAL: ","Proporcionar pequeñas porciones de los alimentos preferidos por el paciente. ","Los alimentos fríos pueden ser tolerados mejor que los alimentos calientes. ","Preocuparse de que el paciente consuma una “dieta equilibrada” ","Permitir que el paciente rechace los alimentos y los líquidos 11","3"
"1057","1057","1","2","57","PARA PROPORCIONAR ESTIMULACIÓN VISUAL A UN NIÑO DE DOS SEMANAS, LES RECOMENDARÍA A LOS PADRES COMO MÁS APROPIADO: ","Enseñarle juguetes de colores brillantes, colocándolos a 40 cm. de la cara. ","Darle juguetes grandes de colores brillantes. ","Ponerle frente a un espejo cinco minutos diarios. ","Colgar un móvil con sonido, colores de intensidad media y con contrastes a 20 cm. de la cara. ","4"
